transaction_id,timestamp,merchant_id,merchant_category,amount,hour_of_day,device_age_days,is_new_device,distance_from_usual_location_km,seconds_since_last_transaction,txn_count_last_hour,customer_avg_amount_30d,amount_to_avg_ratio,failed_attempts_last_hour,is_fraud
txn_001176,2026-01-03 19:02:41.664008,merchant_a,grocery,239.72,20,334.0,0,11.1,2269.2,1,200.0,1.199,0,0
txn_001177,2026-01-03 19:03:29.309153,merchant_a,electronics,2736.31,22,173.9,0,4.0,1883.0,0,6748.21,0.405,0,0
txn_001178,2026-01-03 19:04:41.710129,merchant_a,electronics,4330.41,15,121.7,0,8.2,2429.3,0,5031.22,0.861,0,0
txn_001179,2026-01-03 19:04:50.924199,merchant_c,electronics,6084.21,22,134.6,0,5.5,3992.2,1,6136.92,0.991,1,0
txn_001180,2026-01-03 19:05:44.988136,merchant_c,digital_goods,2606.27,12,374.4,0,2.0,551.6,1,3842.86,0.678,0,0
txn_001181,2026-01-03 19:11:15.699271,merchant_b,grocery,1879.0,10,250.4,0,2.5,4865.0,0,2028.13,0.926,0,0
txn_001182,2026-01-03 19:11:27.431790,merchant_a,grocery,2553.18,19,208.7,0,1.6,227.0,0,3440.17,0.742,0,0
txn_001183,2026-01-03 19:12:13.020973,merchant_c,digital_goods,1709.43,11,500.3,0,17.4,2474.6,0,3606.71,0.474,0,0
txn_001184,2026-01-03 19:15:48.937505,merchant_c,travel,9828.39,15,270.9,0,0.5,179.1,1,4314.79,2.278,0,0
txn_001185,2026-01-03 19:17:03.329047,merchant_a,grocery,1995.37,9,324.8,0,2.2,5645.3,2,2257.72,0.884,1,0
txn_001186,2026-01-03 19:20:40.080413,merchant_c,electronics,1340.68,19,209.1,0,9.3,1308.5,0,1626.88,0.824,0,0
txn_001187,2026-01-03 19:20:44.933564,merchant_b,electronics,13677.52,10,57.9,0,17.5,434.5,0,6133.05,2.23,0,0
txn_001188,2026-01-03 19:27:07.255913,merchant_a,grocery,5735.51,6,299.3,0,6.6,1832.8,1,4034.22,1.422,0,0
txn_001189,2026-01-03 19:27:40.742383,merchant_a,digital_goods,3839.81,20,279.6,0,14.1,3964.7,0,5262.07,0.73,0,0
txn_001190,2026-01-03 19:38:42.839261,merchant_a,utilities,2108.36,5,55.4,0,3.8,3615.4,0,2966.67,0.711,0,0
txn_001191,2026-01-03 19:42:46.616561,merchant_a,digital_goods,2844.52,11,11.6,0,3.1,1269.8,1,3960.03,0.718,0,0
txn_001192,2026-01-03 19:44:11.101556,merchant_b,grocery,2721.52,5,106.4,0,21.2,27795.9,0,2148.86,1.266,0,0
txn_001193,2026-01-03 19:45:39.442648,merchant_b,grocery,1801.29,15,308.8,0,16.2,1585.2,1,3015.11,0.597,1,0
txn_001194,2026-01-03 19:50:12.655109,merchant_b,grocery,243.49,6,355.2,0,7.3,224.6,0,200.0,1.217,1,0
txn_001195,2026-01-03 19:50:51.997454,merchant_a,grocery,274.4,14,714.4,0,4.9,2360.5,1,200.0,1.372,0,0
txn_001196,2026-01-03 19:58:14.558691,merchant_a,digital_goods,5160.15,8,419.7,0,0.4,3635.0,0,4004.24,1.289,0,0
txn_001197,2026-01-03 20:02:59.264473,merchant_a,fashion,1216.57,4,418.3,0,3.1,263.1,2,2496.31,0.487,1,0
txn_001198,2026-01-03 20:03:05.276643,merchant_b,digital_goods,2152.43,15,5.8,0,9.2,1548.5,0,2967.66,0.725,0,0
txn_001199,2026-01-03 20:05:31.852735,merchant_c,grocery,306.54,5,746.2,0,2.5,4246.2,2,200.0,1.533,0,0
txn_001200,2026-01-03 20:08:40.913443,merchant_b,electronics,3573.83,4,455.9,0,23.9,1743.9,0,3929.25,0.91,0,0
txn_001201,2026-01-03 20:14:01.510480,merchant_b,electronics,3687.94,18,2.7,1,16.2,2818.6,2,4096.01,0.9,0,0
txn_001202,2026-01-03 20:14:54.665167,merchant_a,utilities,5329.01,6,143.3,0,28.9,2719.9,1,3332.63,1.599,0,0
txn_001203,2026-01-03 20:17:37.219472,merchant_c,utilities,2546.53,6,358.1,0,10.6,4753.8,0,3738.77,0.681,0,0
txn_001204,2026-01-03 20:17:48.854888,merchant_a,travel,11345.25,13,135.0,0,2.5,203.3,0,8519.35,1.332,0,0
txn_001205,2026-01-03 20:19:44.378886,merchant_c,digital_goods,4625.13,22,74.0,0,12.7,1028.7,0,3722.99,1.242,0,0
txn_001206,2026-01-03 20:20:22.580039,merchant_c,travel,10854.96,9,68.9,0,15.4,4686.2,1,6382.54,1.701,0,0
txn_001207,2026-01-03 20:20:50.557975,merchant_c,digital_goods,4013.53,17,108.5,0,35.8,126.1,1,3780.66,1.062,0,0
txn_001208,2026-01-03 20:25:07.458948,merchant_c,travel,4617.84,7,163.6,0,8.6,715.4,0,4435.71,1.041,1,0
txn_001209,2026-01-03 20:25:09.343978,merchant_c,digital_goods,4605.41,13,197.0,0,0.6,263.7,0,4320.55,1.066,0,0
txn_001210,2026-01-03 20:26:13.993635,merchant_a,travel,2816.88,10,113.9,0,18.2,1001.6,2,4716.86,0.597,0,0
txn_001211,2026-01-03 20:33:28.973407,merchant_c,digital_goods,2706.42,1,96.1,0,11.9,1881.5,0,3201.29,0.845,0,0
txn_001212,2026-01-03 20:39:33.241953,merchant_c,grocery,1462.78,7,378.3,0,1.5,3628.8,1,691.5,2.115,0,0
txn_001213,2026-01-03 20:49:48.535444,merchant_b,electronics,6983.51,23,111.8,0,12.3,2469.7,0,6158.67,1.134,0,0
txn_001214,2026-01-03 20:50:59.885547,merchant_b,grocery,1137.49,13,314.8,0,4.0,7000.4,0,2849.22,0.399,0,0
txn_001215,2026-01-03 20:58:03.909841,merchant_b,digital_goods,2700.42,7,209.0,0,9.1,244.9,3,2787.84,0.969,0,0
txn_001216,2026-01-03 20:58:54.341146,merchant_a,travel,8542.45,10,89.7,0,14.0,4129.8,0,5751.09,1.485,0,0
txn_001217,2026-01-03 20:59:30.704024,merchant_a,utilities,7830.57,10,63.5,0,19.3,1067.8,2,5434.21,1.441,0,0
txn_001218,2026-01-03 21:02:04.646114,merchant_a,utilities,5637.25,22,13.2,0,7.2,7075.2,1,5510.46,1.023,0,0
txn_001219,2026-01-03 21:09:24.176374,merchant_c,grocery,119.86,8,308.6,0,7.5,2379.8,1,281.18,0.426,0,0
txn_001220,2026-01-03 21:10:27.623490,merchant_b,grocery,1253.96,20,544.4,0,26.6,1985.6,1,749.78,1.672,0,0
txn_001221,2026-01-03 21:15:55.331780,merchant_c,travel,4561.28,6,21.1,1,28.2,2275.0,1,5075.45,0.899,0,0
txn_001222,2026-01-03 21:31:31.425296,merchant_a,digital_goods,1646.04,21,357.3,0,1.3,2128.4,0,2555.25,0.644,0,0
txn_001223,2026-01-03 21:38:24.767254,merchant_c,travel,5580.34,18,349.4,0,1.8,384.3,0,4646.62,1.201,0,0
txn_001224,2026-01-03 21:43:34.562673,merchant_b,grocery,6915.37,22,42.3,0,5.3,4733.5,2,2801.22,2.469,0,0
txn_001225,2026-01-03 21:43:52.626069,merchant_b,grocery,1148.59,21,195.5,0,0.2,7449.0,0,2002.32,0.574,1,0
txn_001226,2026-01-03 21:46:49.943180,merchant_a,travel,2419.97,18,255.3,0,0.7,65.0,0,8005.76,0.302,0,0
txn_001227,2026-01-03 21:47:01.995192,merchant_a,digital_goods,1594.4,21,14.6,0,1.2,5830.1,2,3339.5,0.477,0,0
txn_001228,2026-01-03 21:48:03.502330,merchant_a,utilities,3271.07,8,38.1,0,0.5,633.7,0,4023.93,0.813,0,0
txn_001229,2026-01-03 21:53:20.135955,merchant_a,utilities,1770.83,14,440.8,0,5.1,5654.4,0,2503.44,0.707,1,0
txn_001230,2026-01-03 21:58:03.237150,merchant_c,digital_goods,1631.34,16,423.1,0,16.0,7152.9,0,3161.54,0.516,0,0
txn_001231,2026-01-03 22:00:40.452366,merchant_c,digital_goods,4558.42,19,84.9,0,16.2,169.8,3,3328.92,1.369,0,0
txn_001232,2026-01-03 22:06:54.524041,merchant_c,grocery,3147.37,22,808.3,0,12.5,1937.7,1,2196.12,1.433,0,0
txn_001233,2026-01-03 22:08:58.288193,merchant_c,travel,4693.83,19,13.9,0,5.1,1762.4,1,5833.48,0.805,0,0
txn_001234,2026-01-03 22:18:59.762456,merchant_b,digital_goods,4416.68,19,118.1,0,14.2,7521.7,1,4499.12,0.982,0,0
txn_001235,2026-01-03 22:20:28.329302,merchant_b,travel,6612.93,7,200.7,0,13.6,1662.7,1,7002.45,0.944,0,0
txn_001236,2026-01-03 22:21:26.386591,merchant_c,travel,6809.86,13,5.8,1,0.6,3596.3,1,6307.05,1.08,0,0
txn_001237,2026-01-03 22:22:07.072964,merchant_a,digital_goods,5149.44,3,444.6,0,5.1,1251.2,1,5969.02,0.863,1,0
txn_001238,2026-01-03 22:22:45.594391,merchant_b,utilities,2597.58,5,75.0,0,4.0,307.8,1,3867.5,0.672,0,0
txn_001239,2026-01-03 22:25:06.318265,merchant_a,travel,4656.12,15,512.3,0,26.2,14093.0,2,5751.56,0.81,0,0
txn_001240,2026-01-03 22:25:20.600434,merchant_c,electronics,3937.05,5,193.4,0,9.0,9365.7,1,5987.17,0.658,1,0
txn_001241,2026-01-03 22:26:16.363458,merchant_c,travel,5236.16,15,170.0,0,14.3,1804.5,1,5549.19,0.944,0,0
txn_001242,2026-01-03 22:28:18.837605,merchant_c,digital_goods,15134.04,2,18.3,1,4.2,3804.4,2,4313.73,3.508,0,1
txn_001243,2026-01-03 22:30:44.321136,merchant_c,travel,4116.12,8,181.7,0,69.2,3104.6,1,6463.72,0.637,0,0
txn_001244,2026-01-03 22:34:15.299117,merchant_a,electronics,5827.92,9,137.8,0,15.5,190.3,3,5728.46,1.017,0,0
txn_001245,2026-01-03 22:43:16.596344,merchant_a,fashion,2115.57,5,234.4,0,19.8,1350.7,1,3133.56,0.675,0,0
txn_001246,2026-01-03 22:44:12.542428,merchant_c,electronics,5727.83,18,113.4,0,2.6,5236.7,0,6587.33,0.87,0,0
txn_001247,2026-01-03 22:49:08.597847,merchant_c,electronics,2868.69,5,170.6,0,11.1,5452.9,2,4998.66,0.574,0,0
txn_001248,2026-01-03 23:01:57.022024,merchant_c,grocery,87.17,13,61.7,0,1.2,3562.4,0,200.0,0.436,0,0
txn_001249,2026-01-03 23:03:54.665737,merchant_b,digital_goods,1821.72,6,225.5,0,2.2,15984.6,0,4721.45,0.386,0,0
txn_001250,2026-01-03 23:05:27.527781,merchant_c,utilities,3418.94,12,150.1,0,17.0,7381.1,1,2835.88,1.206,1,0
txn_001251,2026-01-03 23:16:20.552057,merchant_a,fashion,1827.77,16,104.9,0,2.4,2241.4,2,2595.36,0.704,0,0
txn_001252,2026-01-03 23:19:57.956340,merchant_b,travel,3682.08,20,214.6,0,15.1,3301.9,2,4139.4,0.89,0,0
txn_001253,2026-01-03 23:21:37.009675,merchant_a,utilities,815.16,13,494.0,0,6.1,288.9,0,1082.72,0.753,0,0
txn_001254,2026-01-03 23:29:26.230488,merchant_b,digital_goods,6829.51,21,102.4,0,30.5,15380.7,1,6090.03,1.121,0,0
txn_001255,2026-01-03 23:35:43.206693,merchant_c,fashion,5054.98,14,54.5,0,5.6,645.9,0,5913.81,0.855,0,0
txn_001256,2026-01-03 23:35:48.918675,merchant_c,utilities,6539.5,9,97.6,0,3.1,1379.0,0,3987.27,1.64,0,0
txn_001257,2026-01-03 23:35:58.980667,merchant_a,travel,32797.99,0,258.5,0,28.1,1298.3,0,5171.57,6.342,3,1
txn_001258,2026-01-03 23:38:20.620452,merchant_c,travel,5162.82,5,184.2,0,4.5,3752.1,0,6284.73,0.821,0,0
txn_001259,2026-01-03 23:39:14.790255,merchant_b,electronics,6737.62,16,68.1,0,8.4,3212.9,2,5216.09,1.292,0,0
txn_001260,2026-01-03 23:41:22.207168,merchant_c,grocery,2527.18,22,7.9,1,28.8,1434.6,0,2426.82,1.041,0,0
txn_001261,2026-01-03 23:43:11.612336,merchant_c,travel,5191.58,22,381.6,0,9.1,2205.8,0,7105.67,0.731,2,0
txn_001262,2026-01-03 23:50:57.947551,merchant_c,fashion,3608.19,18,15.8,1,27.8,2295.8,1,2482.44,1.453,0,0
txn_001263,2026-01-03 23:53:41.077748,merchant_a,grocery,2728.79,14,3.4,0,5.2,3126.6,0,2575.28,1.06,1,0
txn_001264,2026-01-04 00:01:53.042125,merchant_b,utilities,3827.8,13,11.5,1,1.0,2250.5,0,3444.29,1.111,0,0
txn_001265,2026-01-04 00:06:56.824758,merchant_b,travel,6514.1,5,195.0,0,5.9,2805.7,1,7090.46,0.919,1,0
txn_001266,2026-01-04 00:09:01.634039,merchant_c,travel,9422.37,17,153.5,0,1.3,1529.2,0,7765.23,1.213,0,0
txn_001267,2026-01-04 00:10:05.394310,merchant_b,digital_goods,6648.17,17,296.9,0,5.7,3645.8,0,3936.93,1.689,0,0
txn_001268,2026-01-04 00:10:06.699877,merchant_b,digital_goods,1368.52,10,787.8,0,3.4,4913.6,1,1835.16,0.746,0,0
txn_001269,2026-01-04 00:12:43.392670,merchant_c,travel,3443.79,13,113.2,0,20.4,2349.4,0,3880.76,0.887,0,0
txn_001270,2026-01-04 00:25:50.027304,merchant_c,digital_goods,6733.01,16,305.3,0,0.7,10561.8,2,4853.11,1.387,1,0
txn_001271,2026-01-04 00:26:29.161711,merchant_c,digital_goods,20495.8,1,8.8,1,8.1,3082.1,2,3900.39,5.255,1,1
txn_001272,2026-01-04 00:35:24.891804,merchant_b,travel,8374.71,9,57.9,0,2.1,18705.9,0,6483.55,1.292,0,0
txn_001273,2026-01-04 00:43:31.522214,merchant_b,digital_goods,3295.5,16,195.4,0,7.0,1980.5,1,4682.99,0.704,0,0
txn_001274,2026-01-04 00:44:30.922078,merchant_c,travel,11407.37,18,178.7,0,22.8,1914.6,1,5025.95,2.27,0,0
txn_001275,2026-01-04 00:50:56.785253,merchant_b,fashion,2366.94,22,34.7,0,0.8,373.6,2,2648.3,0.894,0,0
txn_001276,2026-01-04 00:54:50.009400,merchant_b,grocery,1387.96,20,185.2,0,6.3,6654.3,1,1495.57,0.928,0,0
txn_001277,2026-01-04 00:55:37.422028,merchant_a,fashion,1863.13,1,303.5,0,2.3,10339.0,2,3216.09,0.579,0,0
txn_001278,2026-01-04 01:02:16.927975,merchant_a,grocery,1694.31,11,558.2,0,10.2,4440.0,0,2999.19,0.565,1,0
txn_001279,2026-01-04 01:03:11.083128,merchant_a,electronics,824.11,14,34.2,0,10.1,4278.4,0,3421.39,0.241,0,0
txn_001280,2026-01-04 01:04:27.212880,merchant_a,utilities,3568.04,20,364.9,0,2.5,147.9,3,1802.62,1.979,1,0
txn_001281,2026-01-04 01:10:05.204779,merchant_a,electronics,6896.91,10,169.0,0,3.3,1432.2,1,5822.06,1.185,0,0
txn_001282,2026-01-04 01:10:59.866269,merchant_c,electronics,18707.9,1,24.3,1,10.2,229.8,4,4652.16,4.021,0,1
txn_001283,2026-01-04 01:23:27.084896,merchant_a,utilities,2173.19,11,77.9,0,9.4,120.5,3,1937.26,1.122,1,0
txn_001284,2026-01-04 01:26:40.215139,merchant_a,digital_goods,5592.7,7,14.3,0,22.5,11178.8,1,4697.14,1.191,0,0
txn_001285,2026-01-04 01:30:19.604209,merchant_c,utilities,2475.12,13,184.3,0,23.4,591.3,0,2567.17,0.964,0,0
txn_001286,2026-01-04 01:31:54.087451,merchant_c,digital_goods,1536.19,12,140.5,0,8.5,2938.9,0,2884.95,0.532,0,0
txn_001287,2026-01-04 01:34:25.864281,merchant_b,grocery,854.94,22,369.0,0,2.7,4388.9,2,923.64,0.926,0,0
txn_001288,2026-01-04 01:34:31.050136,merchant_c,travel,8697.64,11,325.3,0,3.8,705.5,0,6053.06,1.437,0,0
txn_001289,2026-01-04 01:34:56.513775,merchant_c,grocery,466.01,8,68.8,0,17.3,510.7,2,457.6,1.018,0,0
txn_001290,2026-01-04 01:36:43.660476,merchant_a,electronics,3732.14,11,61.2,0,0.3,331.1,0,3500.25,1.066,0,0
txn_001291,2026-01-04 01:37:37.849445,merchant_c,travel,3865.75,7,314.9,0,5.8,3938.4,2,4962.96,0.779,1,0
txn_001292,2026-01-04 01:38:00.800209,merchant_c,utilities,4437.15,14,109.3,0,3.5,3398.3,0,3013.09,1.473,0,0
txn_001293,2026-01-04 01:40:29.306798,merchant_a,utilities,3246.03,23,21.6,0,7.2,516.6,0,3164.44,1.026,0,0
txn_001294,2026-01-04 01:46:53.759881,merchant_b,grocery,2027.43,18,420.2,0,24.9,4630.4,2,1110.2,1.826,0,0
txn_001295,2026-01-04 01:52:28.707135,merchant_c,grocery,403.17,16,69.5,0,17.8,4016.1,1,659.18,0.612,0,0
txn_001296,2026-01-04 01:56:14.411635,merchant_b,digital_goods,4127.75,18,446.1,0,10.5,879.4,1,5703.38,0.724,0,0
txn_001297,2026-01-04 02:01:36.703692,merchant_a,electronics,9025.29,2,82.7,0,8.3,552.4,1,5247.75,1.72,0,0
txn_001298,2026-01-04 02:01:51.110862,merchant_a,fashion,1150.82,19,128.7,0,1.7,3659.4,1,1510.72,0.762,0,0
txn_001299,2026-01-04 02:04:45.189092,merchant_b,grocery,4422.77,23,102.4,0,2.8,1124.0,0,2213.67,1.998,0,0
txn_001300,2026-01-04 02:07:58.007586,merchant_a,utilities,4912.43,17,137.0,0,5.4,2500.8,2,3134.44,1.567,0,0
txn_001301,2026-01-04 02:08:40.075143,merchant_c,digital_goods,11924.14,3,161.4,0,20.7,1078.9,1,6158.34,1.936,0,0
txn_001302,2026-01-04 02:10:52.120755,merchant_c,utilities,4082.11,11,89.0,0,5.5,1100.1,0,5724.19,0.713,0,0
txn_001303,2026-01-04 02:18:41.465220,merchant_a,fashion,6159.13,22,549.4,0,2.3,7229.1,0,4169.65,1.477,0,0
txn_001304,2026-01-04 02:19:04.794512,merchant_c,fashion,10429.42,16,44.1,1,1.2,6870.9,0,5264.72,1.981,0,0
txn_001305,2026-01-04 02:21:10.595985,merchant_a,fashion,4208.61,7,575.6,0,13.9,875.1,1,2956.94,1.423,0,0
txn_001306,2026-01-04 02:22:13.330376,merchant_c,grocery,1176.33,11,654.4,0,37.8,1846.9,0,2455.81,0.479,0,0
txn_001307,2026-01-04 02:23:45.416971,merchant_a,electronics,10187.98,9,364.3,0,30.6,5106.1,2,7468.26,1.364,0,0
txn_001308,2026-01-04 02:29:01.389364,merchant_c,travel,5379.19,8,15.2,0,10.1,2911.1,0,6721.95,0.8,0,0
txn_001309,2026-01-04 02:30:05.727477,merchant_c,digital_goods,4572.09,7,281.2,0,13.9,2066.2,1,4720.58,0.969,0,0
txn_001310,2026-01-04 02:30:58.088021,merchant_c,digital_goods,1674.24,9,298.8,0,12.6,3567.9,0,3117.4,0.537,0,0
txn_001311,2026-01-04 02:39:54.405199,merchant_c,travel,1457.21,11,203.9,0,24.7,12606.7,0,5045.47,0.289,0,0
txn_001312,2026-01-04 02:40:03.132847,merchant_b,digital_goods,2251.95,12,194.4,0,12.0,2705.8,1,2698.12,0.835,0,0
txn_001313,2026-01-04 02:47:14.812228,merchant_a,fashion,11416.48,7,369.9,0,25.6,6179.7,0,4232.74,2.697,0,0
txn_001314,2026-01-04 02:48:55.341526,merchant_a,travel,3011.11,22,24.5,0,11.3,9588.1,0,5473.2,0.55,0,0
txn_001315,2026-01-04 02:53:38.993341,merchant_a,grocery,224.9,9,30.6,0,3.7,8618.2,0,200.0,1.124,0,0
txn_001316,2026-01-04 02:55:48.440023,merchant_c,grocery,3593.16,17,96.3,0,5.2,11370.2,2,4262.4,0.843,0,0
txn_001317,2026-01-04 03:01:51.826250,merchant_c,grocery,407.03,8,7.6,0,8.9,12278.0,1,390.57,1.042,1,0
txn_001318,2026-01-04 03:14:45.940475,merchant_a,travel,3152.07,18,72.2,0,11.9,2078.7,2,6513.63,0.484,0,0
txn_001319,2026-01-04 03:18:43.297847,merchant_a,utilities,1345.57,22,323.8,0,7.0,8551.9,1,3331.57,0.404,0,0
txn_001320,2026-01-04 03:27:36.988059,merchant_a,travel,3161.46,18,431.2,0,14.6,2240.9,0,4752.99,0.665,0,0
txn_001321,2026-01-04 03:28:58.608698,merchant_c,fashion,3442.18,7,211.6,0,0.7,901.5,0,1875.68,1.835,0,0
txn_001322,2026-01-04 03:29:12.340495,merchant_c,travel,10239.62,3,487.9,0,0.2,12426.5,0,4763.09,2.15,0,0
txn_001323,2026-01-04 03:29:41.904621,merchant_a,electronics,2875.19,11,155.4,0,25.9,10215.4,0,2789.6,1.031,0,0
txn_001324,2026-01-04 03:32:13.633927,merchant_a,grocery,3173.06,7,236.7,0,1.7,4869.6,0,2336.86,1.358,0,0
txn_001325,2026-01-04 03:34:20.375437,merchant_b,grocery,1231.14,9,130.0,0,5.0,781.2,0,2244.16,0.549,0,0
txn_001326,2026-01-04 03:37:01.880038,merchant_a,electronics,3982.19,6,10.1,0,2.3,887.8,6,6041.92,0.659,0,0
txn_001327,2026-01-04 03:41:10.779868,merchant_c,electronics,7211.07,13,267.9,0,43.2,985.6,0,5412.06,1.332,0,0
txn_001328,2026-01-04 03:47:40.215144,merchant_a,fashion,4709.26,6,90.1,0,8.2,648.6,0,3256.16,1.446,1,0
txn_001329,2026-01-04 04:01:12.160177,merchant_b,digital_goods,5756.11,16,177.4,0,7.5,665.6,3,4607.48,1.249,0,0
txn_001330,2026-01-04 04:15:35.322330,merchant_b,electronics,2628.99,11,343.6,0,4.2,992.4,2,2922.77,0.899,0,0
txn_001331,2026-01-04 04:24:48.308953,merchant_b,fashion,691.73,4,189.5,0,17.0,6584.7,0,1605.45,0.431,0,0
txn_001332,2026-01-04 04:27:02.260349,merchant_a,fashion,391.87,13,56.9,0,5.1,302.1,0,753.61,0.52,0,0
txn_001333,2026-01-04 04:30:30.285446,merchant_c,grocery,2191.94,11,428.3,0,0.0,918.3,0,2784.71,0.787,0,0
txn_001334,2026-01-04 04:31:16.654400,merchant_a,utilities,137.46,9,263.2,0,12.2,1215.5,1,200.0,0.687,1,0
txn_001335,2026-01-04 04:31:51.044655,merchant_b,utilities,6874.72,14,8.5,0,0.1,5221.6,2,5017.0,1.37,0,0
txn_001336,2026-01-04 04:32:38.267492,merchant_c,electronics,10049.28,16,529.0,0,9.6,2616.4,0,6029.15,1.667,0,0
txn_001337,2026-01-04 04:33:21.005132,merchant_c,travel,4344.24,22,427.9,0,2.3,58.9,0,6185.58,0.702,3,0
txn_001338,2026-01-04 04:36:18.969839,merchant_b,utilities,2472.96,10,122.1,0,11.0,2612.9,0,2252.13,1.098,0,0
txn_001339,2026-01-04 04:40:16.207037,merchant_c,grocery,309.58,3,319.3,0,1.9,3148.2,0,200.0,1.548,0,0
txn_001340,2026-01-04 04:43:09.613060,merchant_b,fashion,4455.97,11,957.5,0,0.0,885.0,0,3781.62,1.178,0,0
txn_001341,2026-01-04 04:46:32.106840,merchant_c,fashion,5879.03,8,84.9,0,6.8,647.0,0,3136.88,1.874,0,0
txn_001342,2026-01-04 04:46:39.371318,merchant_c,electronics,2845.2,21,696.1,0,2.0,1329.2,2,6642.07,0.428,1,0
txn_001343,2026-01-04 04:47:55.848811,merchant_b,utilities,1212.76,13,14.1,1,6.2,9909.2,0,2603.13,0.466,0,0
txn_001344,2026-01-04 04:48:55.292332,merchant_c,utilities,6832.48,2,53.3,0,12.1,557.9,2,4165.97,1.64,0,0
txn_001345,2026-01-04 04:50:06.804838,merchant_c,electronics,4087.64,5,84.9,0,10.2,4910.4,0,6177.95,0.662,0,0
txn_001346,2026-01-04 05:01:06.092194,merchant_a,travel,6674.56,18,25.4,0,4.7,3547.3,0,5525.96,1.208,0,0
txn_001347,2026-01-04 05:02:01.947076,merchant_a,grocery,706.17,9,71.8,0,1.5,1233.5,0,902.75,0.782,0,0
txn_001348,2026-01-04 05:03:18.537823,merchant_b,utilities,3299.92,22,105.3,0,9.3,340.9,0,3123.93,1.056,0,0
txn_001349,2026-01-04 05:03:32.894910,merchant_a,electronics,2318.46,22,110.9,0,1.2,4010.0,1,2904.61,0.798,0,0
txn_001350,2026-01-04 05:05:32.662025,merchant_a,grocery,1058.19,8,320.5,0,1.4,394.6,1,820.67,1.289,0,0
txn_001351,2026-01-04 05:09:36.947026,merchant_c,fashion,2702.88,20,5.9,0,6.9,12663.1,0,1889.0,1.431,0,0
txn_001352,2026-01-04 05:09:54.026338,merchant_b,electronics,4297.19,16,690.3,0,25.0,1863.0,0,5298.89,0.811,0,0
txn_001353,2026-01-04 05:12:34.472270,merchant_c,travel,2327.19,12,349.9,0,3.2,566.2,0,4131.34,0.563,0,0
txn_001354,2026-01-04 05:14:04.507097,merchant_b,utilities,1423.11,15,81.4,0,15.7,369.7,1,1313.71,1.083,0,0
txn_001355,2026-01-04 05:14:24.094653,merchant_b,grocery,702.42,19,90.6,0,3.6,7635.9,1,2328.18,0.302,0,0
txn_001356,2026-01-04 05:20:40.695173,merchant_a,fashion,3840.4,10,20.2,0,2.1,10259.3,0,2878.96,1.334,0,0
txn_001357,2026-01-04 05:25:09.297107,merchant_b,digital_goods,4975.06,7,557.6,0,17.2,215.1,3,4333.78,1.148,0,0
txn_001358,2026-01-04 05:26:31.790737,merchant_b,grocery,3998.25,11,179.6,0,31.5,1498.8,1,2651.83,1.508,1,0
txn_001359,2026-01-04 05:29:54.080029,merchant_c,digital_goods,3845.38,9,36.3,0,8.1,4146.2,0,4075.73,0.943,0,0
txn_001360,2026-01-04 05:32:09.354646,merchant_a,digital_goods,3625.25,11,180.8,0,18.1,4762.0,0,4909.01,0.738,1,0
txn_001361,2026-01-04 05:34:30.015758,merchant_c,electronics,5080.36,5,68.6,0,2.8,583.9,0,4027.07,1.262,0,0
txn_001362,2026-01-04 05:34:40.543495,merchant_a,travel,3663.64,18,83.6,0,12.5,876.1,0,4367.61,0.839,1,0
txn_001363,2026-01-04 05:38:36.245072,merchant_b,digital_goods,2126.07,14,23.7,0,0.7,102.1,2,4991.66,0.426,0,0
txn_001364,2026-01-04 05:41:04.550560,merchant_b,fashion,122.32,13,37.5,0,3.1,6706.3,2,200.0,0.612,0,0
txn_001365,2026-01-04 05:43:00.967782,merchant_a,electronics,6219.39,11,159.1,0,2.7,4609.3,1,4157.85,1.496,0,0
txn_001366,2026-01-04 05:47:40.371098,merchant_c,electronics,4271.42,15,50.7,0,6.8,4191.7,1,3928.34,1.087,0,0
txn_001367,2026-01-04 05:47:43.972036,merchant_c,utilities,1856.02,5,570.8,0,26.5,3069.9,2,2680.18,0.692,0,0
txn_001368,2026-01-04 05:50:47.284522,merchant_a,fashion,5906.1,14,89.8,0,4.0,2046.4,1,3646.4,1.62,1,0
txn_001369,2026-01-04 05:53:03.522015,merchant_b,grocery,3724.38,20,238.3,0,15.7,9400.5,1,3210.35,1.16,0,0
txn_001370,2026-01-04 05:53:37.413165,merchant_b,grocery,207.3,6,305.6,0,1.7,3442.3,1,291.62,0.711,1,0
txn_001371,2026-01-04 05:55:15.414947,merchant_c,utilities,1734.59,15,454.8,0,5.9,575.5,2,2624.15,0.661,1,0
txn_001372,2026-01-04 06:02:47.116944,merchant_a,electronics,6488.91,10,253.6,0,6.8,60.7,0,6628.82,0.979,0,0
txn_001373,2026-01-04 06:02:55.671674,merchant_c,utilities,1523.24,16,161.0,0,109.5,2772.1,0,1852.01,0.822,0,0
txn_001374,2026-01-04 06:03:43.664588,merchant_b,fashion,2558.36,18,96.9,0,5.6,15181.4,0,1648.44,1.552,0,0
txn_001375,2026-01-04 06:03:59.759628,merchant_a,digital_goods,2044.72,20,184.0,0,1.6,1414.8,0,4076.05,0.502,1,0
txn_001376,2026-01-04 06:05:04.848235,merchant_a,travel,7387.15,22,415.4,0,23.0,8159.1,0,4141.82,1.784,0,0
